audio_path,sentence,lang
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000079_speed105.wav,그래서.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_42479294.mp3,"Который москит и который мускат, и кто персюки и персики?",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27525205.mp3,Снова хотите поздно поужинать?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000300_speed105.wav,선비와 할멈은 그 크나큰 집에서 쓸쓸하게 지내었다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000262.wav,Движение неприсоединения признает необходимость повышения эффективности механизма Организации Объединенных Наций по разоружению. 자신의 불행을 생각하지 않게 되는 가장 좋은 방법은 일에 몰두하는 것이다.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26867599.mp3,У меня это не вызывает удивления.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000440_orig.wav,동혁은 눈 한번 꿈벅이지 않고 관을 바라보며 대여섯 간통이나 걸어들어온다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31304989.mp3,"И главное, переговори с ней.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_42012915.mp3,"Викония, жрица богини Шантеи, исцеляет раненых и помогает нуждающимся.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000447_speed095.wav,미안하네.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000463_speed105.wav,그것은 마시면 마실수록 목이 말라진다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000032_noise.wav,춘우의 발길은 다시 창하의 집으로 돌려졌다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000057_speed105.wav,옥점 어머니는 부끄러운 생각이 들어 그만 홱 돌아섰다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18908060.mp3,Зачем вы так грубо обошлись с этой девушкой?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000333_noise.wav,유서방은 눈 위에서 이리 뛰고 저리 뛰는 검정이를 바라보며 빙글빙글 웃고 있다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000234_speed095.wav,그 지으시던 일이 다하므로 일곱째 날에 안식하시니라,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000124_orig.wav,사람이 귀를 돌이키고 율법을 듣지 아니하면 그의 기도도 가증하니라,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31858699.mp3,Признание в неверии прошло незамеченным.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38371655.mp3,"Одно дело читать о Чернобыле, а другое — лично увидеть это.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19069216.mp3,"Конечно, господин Председатель, мы знаем, что наше предложение носит детальный характер.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21753494.mp3,"В-третьих, нам следует поддерживать веру в Конференцию по разоружению и продолжать мыслить созидательно.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000402.wav,Швабрин явился тут же. 동혁은 의형제까지 한 두 사람의 정의를 생각하며 대답하였다.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_42735728.mp3,"Однако, если терпение — это добродетель, то бесконечное бездействие таковой не является.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20212438.mp3,Организация Объединенных Наций не принимает каких-либо реформ.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000510_speed095.wav,춘우는 창하의 말이 옳다고는 하면서도 듣기에 좋지는 아니하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28868086.mp3,"Извините, что нечисто.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000345_speed105.wav,그는 이불을 막 쓰고 숨을 죽이었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000357_speed105.wav,내리실문은 오른쪽입니다,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19443480.mp3,"Габон присоединяется к заявлению, с которым выступил Постоянный представитель Маврикия от имени Африканского союза.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22924920.mp3,Она тетка умная.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000116_orig.wav,미쳤어?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20730512.mp3,"Мы не должны забывать о том, почему мы вообще этим занимаемся.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000436.wav,"Если что-то будет нужно, можете сообщить об этом дворецкому. 어리석은 자는 그 노를 다 드러내어도 지혜로운 자는 그 노를 억제하느니라",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25115545.mp3,Нам надлежит расширять возможности женщин в социально-экономической сфере и укреплять их руководящую роль.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000157_orig.wav,설성월과 춘우는 그것을 알지 못하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26883555.mp3,Нашего пономаря не перепонамаривать стать.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000157_noise.wav,설성월과 춘우는 그것을 알지 못하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36980159.mp3,"А может, и не существует.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31858709.mp3,Чего это вы тут друг друга обнимаете?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000037_orig.wav,기억해.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000133_noise.wav,동감입니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22715122.mp3,"И существует большая опасность того, что потенциальные нарушители режима нераспространения воспользуются этой лазейкой.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000492_speed105.wav,부지런한 자의 경영은 풍부함에 이를 것이나 조급한 자는 궁핍함에 이를 따름이니라,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000194_speed095.wav,말을 꺼내면서 따라오는 인우를 구름이 낀 눈으로 내려다본다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000433_speed105.wav,그나마 억지로 골라 내라면 역시 선비일 것이다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000306_speed095.wav,거만한 자가 벌을 받으면 어리석은 자는 경성하겠고 지혜로운 자가 교훈을 받으면 지식이 더 하리라,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000298.wav,Мексиканскому наркобарону грозит пожизненное заключение. 밝은 달은 우리 가슴,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000049_noise.wav,애 점순아! 점순아!,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000231.wav,"동혁은 눈 한번 꿈벅이지 않고 관을 바라보며 대여섯 간통이나 걸어들어온다. Учитывая дефицит средств на цели развития, настоятельно необходимо искать новые источники финансирования.",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000212_noise.wav,"이 사람아, 그게 무슨 어리석은 소린가.",ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000067_orig.wav,쓸데없는 절차와 일 때문에 얼마나 복잡한 삶을 살아가는가?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000517_speed095.wav,아마도.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000104_speed095.wav,반만년 오랜 력사에,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21299577.mp3,Проект резолюции озаглавлен «Контроль над обычными вооружениями на региональном и субрегиональном уровнях».,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32131427.mp3,Где ты был?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000408_speed105.wav,동혁은 커다란 조약돌을 발길로 탁 걷어차고 하늘을 원망스러이 흘겨보다가 다시 걷는다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000042_noise.wav,남편에겐 전화했어?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18961221.mp3,Мы ожидаем продления мандата Миссии в ближайшем будущем.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000453.wav,추석날은 장거리에서 물 위와 물 아래 동리를 편을 갈라서 줄을 다린다고 떠들었다. Однако у нас есть серьезные сомнения в отношении этого.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23967651.mp3,"– Ну, матушка, – возразил Иван Кузмич, – оставайся, пожалуй, коли ты на крепость нашу надеешься.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30504661.mp3,Слышишь хохот и его голос?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000136_orig.wav,벽에 맞아 떨어진 돈은 다시 술 끓이는 양푼에 떨어졌다,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000105.wav,서면역에서 술 한잔 했어요. сто двадцать книг,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000014_speed095.wav,오 분 내로 끊어,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000027_speed095.wav,신철의 음성은 탁 갈리어 잘 나오지 않았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000027_noise.wav,신철의 음성은 탁 갈리어 잘 나오지 않았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000352_speed105.wav,첫째 어머니는 밥그릇을 그의 손에 들려 주었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000299_speed105.wav,어쨌든 여공이 감독과 밀회하러 들어간것만은 틀림없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19750540.mp3,"Такой результат, я считаю, неудовлетворителен.",ru
